B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
3273,101,0,0,0,95,30,2857,190,09,009,190100
6938,18,0,367,36,0,122,6033,362,09,009,190301
5198,163,0,163,0,0,116,4669,87,09,009,190302
7375,404,0,145,0,622,214,5728,262,09,009,345201
4151,27,0,309,0,12,37,3579,187,09,009,175800
5893,28,0,315,0,1191,72,3802,485,09,009,180200
3784,70,0,10,0,0,127,3382,195,09,009,180602
5069,26,0,44,0,0,0,4930,69,09,009,194100
2227,275,0,21,0,854,195,294,588,09,009,350500
3711,1158,0,249,0,460,257,877,710,09,009,351100
2682,13,6,40,0,46,41,2506,30,09,009,348111
3847,618,14,254,0,486,127,1007,1341,09,009,350100
4210,1267,10,0,0,754,162,801,1216,09,009,351200
2459,154,5,122,0,219,155,1595,209,09,009,351900
4787,1035,0,198,0,180,181,2509,684,09,009,352600
2435,106,0,6,0,97,86,1857,283,09,005,310801
4654,21,35,49,0,9,253,4212,75,09,005,425400
2148,42,0,48,0,110,78,1802,68,09,005,253300
1302,9,0,23,0,0,17,1169,84,09,005,263200
2348,33,0,38,0,1,54,2172,50,09,005,300100
2288,0,0,14,0,4,14,2213,43,09,005,303100
3871,124,0,42,0,8,19,3576,102,09,005,310700
5005,27,0,29,0,1,21,4857,70,09,005,349100
3499,337,0,18,0,130,107,2695,212,09,005,360300
4183,167,0,0,0,141,107,3556,212,09,005,425300
6105,50,0,76,0,41,310,5450,178,09,005,253500
3472,42,0,70,0,85,42,3197,36,09,005,267100
3732,65,0,129,0,0,193,3311,34,09,005,310601
2319,74,0,116,0,169,0,1908,52,09,005,310400
6357,146,30,22,0,105,31,5917,106,09,005,320100
2618,12,0,0,0,6,12,2440,148,09,005,349200
1984,12,0,12,0,22,8,1789,141,09,005,310500
3452,34,0,68,0,11,80,3240,19,09,005,342100
2945,76,0,1,0,14,89,2628,137,09,005,425500
6128,0,0,53,0,52,193,5344,486,09,005,253400
6642,19,0,469,0,94,62,5467,531,09,005,253200
2661,23,0,0,0,0,22,2588,28,09,005,298400
5639,515,9,212,0,1582,248,1864,1209,09,001,210701
4430,282,38,59,0,1255,70,1757,969,09,001,210702
4190,107,0,96,0,73,142,3723,49,09,001,230501
4802,222,10,8,0,88,105,4023,346,09,001,230502
3931,2093,14,1,0,478,180,675,490,09,001,257200
0,0,0,0,0,0,0,0,0,09,001,990000
3377,60,0,81,0,65,329,2555,287,09,003,405401
3951,333,24,392,22,279,373,2472,56,09,003,405402
5322,15,0,97,0,0,56,5048,106,09,003,410101
6022,1508,0,119,0,438,97,1855,2005,09,003,415400
2945,481,10,69,0,304,26,1545,510,09,003,415700
4910,804,0,0,0,170,164,2132,1640,09,003,416500
3283,59,13,192,0,134,39,2820,26,09,003,420400
5110,38,0,713,0,37,26,4256,40,09,003,462201
6500,3955,20,36,0,57,61,2167,204,09,003,473100
2762,0,0,94,0,34,20,2574,40,09,003,476200
2401,168,0,120,0,48,124,1806,135,09,003,480700
3884,86,0,0,0,23,136,3361,278,09,003,481100
4097,333,0,68,0,64,178,3317,137,09,003,481200
1581,49,0,203,0,7,0,1291,31,09,003,487300
3191,123,0,44,0,305,158,2421,140,09,003,405100
4199,384,150,21,0,332,176,2583,553,09,003,406001
1462,180,0,0,0,45,96,710,431,09,003,415900
1661,274,0,4,0,180,6,267,930,09,003,417100
6765,103,0,0,0,8,0,6314,340,09,003,430500
3933,91,0,241,0,2,110,3453,36,09,003,430602
4986,91,0,369,0,30,33,4355,108,09,003,464102
1949,7,0,83,0,7,84,1726,42,09,001,230200
2840,26,0,59,0,20,137,2588,10,09,011,696300
6896,220,0,118,0,0,201,6072,285,09,011,701200
3557,13,0,64,0,0,51,3419,10,09,011,705200
4272,11,12,79,0,24,84,4025,37,09,011,710100
2567,68,0,23,0,0,125,2338,13,09,011,713100
7256,31,0,113,0,30,96,6849,137,09,011,870100
2910,50,0,55,0,38,129,2607,31,09,011,693600
2469,40,0,12,0,1,44,2330,42,09,011,650100
3147,100,40,193,0,54,110,2556,94,09,011,693700
4351,467,0,162,0,479,320,2298,625,09,011,702500
4347,203,54,771,0,69,149,2817,284,09,011,696600
4291,274,0,159,0,84,119,3451,204,09,011,702100
2445,26,3,145,0,118,139,1903,111,09,011,702300
4412,423,0,416,0,409,361,2425,378,09,011,702800
2676,80,18,15,0,15,21,2427,100,09,011,705400
4101,153,0,228,0,0,150,3086,484,09,009,150300
2271,227,0,57,0,28,65,1835,59,09,009,165300
6160,159,0,0,0,1,99,5638,263,09,009,346102
3911,66,0,339,0,18,103,3354,31,09,009,343102
2481,284,34,58,0,83,38,1426,558,09,009,170600
5453,1040,38,293,12,708,559,1684,1119,09,009,351300
6910,91,0,132,0,345,80,6097,165,09,009,167300
2323,100,0,0,0,134,3,1936,150,09,009,180300
4728,1013,36,257,0,130,207,2914,171,09,009,165400
3210,77,0,90,0,131,26,2445,441,09,009,175100
4051,1676,0,263,25,324,160,1070,533,09,009,140700
3877,112,0,29,0,36,73,3383,244,09,009,150900
7998,17,14,298,0,28,18,7548,75,09,005,360200
1700,125,0,18,0,17,58,1137,345,09,005,310300
4441,70,118,76,0,0,69,4066,42,09,005,320200
4681,69,30,42,0,197,0,4168,175,09,005,360100
3597,129,12,113,0,69,139,2995,140,09,005,253100
3302,117,0,7,0,69,29,2928,152,09,005,260200
2808,105,0,34,0,0,10,2632,27,09,005,298300
3631,14,0,43,0,18,23,3495,38,09,005,261100
2721,29,0,45,0,0,91,2486,70,09,005,262100
6755,52,16,0,0,0,33,6393,261,09,005,306100
1432,0,0,21,0,0,29,1344,38,09,005,265100
3835,33,11,49,0,0,64,3449,229,09,005,300500
5654,5,0,16,0,63,55,5455,60,09,005,360400
3378,18,0,272,0,47,33,2692,316,09,001,010201
4355,533,13,265,0,918,232,1065,1329,09,009,351400
3408,1090,127,22,0,656,210,283,1020,09,009,140500
4612,2598,12,28,0,478,432,938,126,09,009,141400
8027,301,0,260,0,98,131,6985,252,09,001,060700
2582,30,0,60,0,7,57,2385,43,09,001,060900
2843,1296,0,1,0,418,199,315,614,09,001,071300
2562,1039,0,1,0,458,154,209,701,09,001,071600
2603,717,18,20,0,858,33,516,441,09,001,072400
1802,523,16,58,0,402,192,73,538,09,001,074000
4355,1162,0,135,0,480,132,1743,703,09,001,080200
7914,352,0,543,0,138,72,6308,501,09,001,090200
6576,86,12,188,0,245,0,5877,168,09,001,100300
5340,47,0,404,0,84,132,4407,266,09,001,200301
6931,13,0,113,0,94,59,6423,229,09,001,205200
2636,83,66,111,0,54,39,2142,141,09,003,466400
3031,650,0,205,0,2,82,1944,148,09,003,473502
5122,327,0,312,0,154,250,4008,71,09,003,476300
3226,669,0,33,0,118,81,2178,147,09,003,473601
4249,92,7,566,0,41,46,3457,40,09,003,460202
4859,93,0,291,0,12,72,4161,230,09,003,460301
6607,1,0,419,0,190,82,5419,496,09,003,462101
4111,50,0,59,0,7,22,3914,59,09,003,477101
3747,78,0,193,12,19,0,3240,205,09,003,480400
6175,593,0,113,0,77,493,4705,194,09,003,484200
7000,293,0,523,0,96,114,5444,530,09,003,487100
2666,301,0,95,0,90,74,2032,74,09,003,494202
6259,734,0,271,0,44,344,4446,420,09,003,496900
2716,714,0,155,0,980,81,189,597,09,003,500200
2375,851,0,0,0,492,114,60,858,09,003,500900
3464,1,0,363,0,101,0,2903,96,09,003,430201
3173,2280,7,45,0,63,14,431,333,09,003,471200
4512,225,0,26,0,17,140,3531,573,09,003,405900
4677,1,0,121,0,95,26,4422,12,09,003,466202
3642,72,0,105,0,5,34,3344,82,09,003,481000
2539,729,0,399,0,94,112,1122,83,09,003,473602
2377,103,8,112,0,0,60,1908,186,09,003,487400
4375,127,0,278,0,55,73,3540,302,09,003,494300
4396,36,0,230,0,0,102,3886,142,09,003,520501
2256,249,0,56,0,465,76,456,954,09,003,415300
7273,35,0,5,0,24,89,7071,49,09,003,468101
2221,89,0,0,0,87,18,1976,51,09,003,480300
3737,157,0,160,0,121,94,2666,539,09,003,496300
2962,75,0,95,0,8,79,2644,61,09,003,496400
2103,0,0,41,6,0,0,2033,23,09,005,268100
4150,94,0,270,0,5,142,3152,487,09,005,310100
4354,34,0,221,0,73,58,3824,144,09,005,362101
1598,50,34,14,0,16,15,1389,80,09,001,042900
4339,818,77,295,0,111,56,1663,1319,09,001,043400
6185,1228,20,176,0,445,367,1127,2822,09,001,044000
5304,103,11,790,0,92,171,3417,720,09,001,010900
4530,52,14,343,0,16,91,3586,428,09,001,011100
6312,2391,0,184,0,1611,322,663,1141,09,001,021500
4519,172,0,564,28,748,64,1905,1038,09,001,021801
3470,0,0,216,0,30,35,3117,72,09,001,030200
4046,302,5,235,0,32,101,2631,740,09,001,042600
4628,256,121,281,0,84,50,3399,437,09,001,042800
3089,499,0,213,0,85,8,1488,796,09,001,043200
2450,28,0,170,0,4,107,2054,87,09,001,045200
5511,55,0,208,0,41,459,4395,353,09,001,055100
3824,20,0,58,0,29,23,3612,82,09,001,061100
1459,343,9,181,0,75,36,630,185,09,001,070400
3443,815,82,33,0,675,98,695,1045,09,001,071400
5583,1569,0,100,0,933,156,1995,830,09,001,072300
3579,1472,0,185,0,862,50,334,676,09,001,073300
4145,1529,15,49,0,913,281,419,939,09,001,073400
2623,655,0,28,0,950,191,109,690,09,001,073600
4724,2469,0,152,0,1211,178,226,488,09,001,074400
2557,397,0,24,10,44,103,1601,378,09,001,080600
2081,134,10,37,0,44,38,1668,150,09,001,080700
5399,34,0,317,0,47,249,4228,524,09,001,011000
4377,98,11,407,0,0,139,3528,194,09,001,010102
1993,283,0,173,11,13,48,1336,129,09,001,010600
5045,197,75,205,0,4,164,3968,432,09,001,020500
2877,110,5,289,0,4,131,2203,135,09,001,020800
4527,854,0,278,0,335,108,2432,520,09,001,021300
7164,2091,0,395,0,1237,124,1545,1772,09,001,021400
5344,826,136,416,0,1269,118,1787,792,09,001,021802
3164,626,0,184,0,142,48,1239,925,09,001,043300
3232,613,0,38,0,388,259,1262,672,09,001,022000
4928,58,0,87,0,76,66,4379,262,09,013,529100
1841,724,0,7,0,241,134,684,51,09,013,538100
6769,27,0,51,0,20,58,6340,273,09,013,850200
2516,34,0,151,0,25,60,2235,11,09,013,530600
11254,539,0,1351,0,43,361,8484,476,09,013,881200
3525,129,9,224,0,242,133,2576,212,09,013,530400
2908,83,0,26,0,95,14,2608,82,09,013,530500
4305,19,5,14,0,15,0,4247,5,09,013,538202
2157,42,0,193,0,36,58,1756,72,09,013,530100
5345,133,0,180,0,0,33,4928,71,09,013,533102
8098,793,0,453,0,594,317,5413,528,09,001,210500
5088,59,0,168,0,75,37,4476,273,09,001,245300
2432,850,0,137,0,318,102,456,569,09,001,070600
4827,83,0,87,0,56,420,3997,184,09,001,061500
3888,842,15,410,13,259,57,1610,682,09,001,072200
6023,1819,0,200,0,1004,448,1456,1096,09,001,073100
7167,148,0,443,0,19,404,5902,251,09,001,100200
6388,219,0,262,0,102,117,5388,300,09,001,110301
3153,94,0,260,0,28,74,2577,120,09,001,110302
4180,162,21,392,0,140,94,2983,388,09,001,021200
3936,459,0,74,10,16,51,3000,326,09,001,042500
7211,894,78,835,52,618,175,2299,2260,09,001,043800
4540,329,0,216,0,29,145,2958,863,09,001,044300
4175,1432,52,0,0,214,62,1201,1214,09,001,044400
6053,72,0,487,0,51,76,5057,310,09,001,045102
4005,8,0,413,0,10,185,3311,78,09,001,050200
2416,85,0,338,0,149,41,1715,88,09,001,061200
2943,31,0,486,0,0,47,2115,264,09,001,061300
5052,883,46,482,13,280,247,1876,1225,09,001,080100
4644,26,0,205,0,21,106,3903,383,09,001,090300
3706,66,0,336,0,11,116,2661,516,09,001,010800
3304,56,9,168,18,369,221,1442,1021,09,001,011300
3637,86,0,319,0,0,104,2860,268,09,001,020200
4008,454,0,114,0,1,68,3255,116,09,001,211300
8401,67,0,368,0,204,192,7058,512,09,001,110600
6296,314,20,314,0,244,428,3415,1561,09,009,120200
4990,2831,155,136,0,271,272,1067,258,09,009,141200
5616,303,0,770,0,44,237,3929,333,09,009,141900
6101,1445,0,14,0,2045,208,600,1789,09,009,142400
4002,460,0,57,0,131,70,2891,393,09,009,142800
2720,416,28,1,0,918,139,132,1086,09,003,502800
3742,472,0,20,0,569,90,1972,619,09,003,511000
3722,31,0,58,0,26,134,3311,162,09,003,405200
4043,3173,0,0,0,92,238,254,286,09,003,471100
4028,420,12,104,0,86,166,2891,349,09,003,492200
4024,129,0,206,0,36,82,3320,251,09,003,497100
5969,93,0,715,0,23,81,4813,244,09,003,520100
5533,0,0,244,0,0,16,4665,608,09,015,907200
4599,0,6,61,0,0,79,4411,42,09,015,900100
2549,11,0,15,0,11,50,2411,51,09,015,903200
5947,215,0,208,0,12,609,4742,161,09,015,904500
3488,65,13,47,0,852,197,1860,454,09,015,800400
3936,220,168,11,0,846,436,962,1293,09,015,800600
3489,75,138,172,0,327,218,1685,874,09,015,800700
4744,14,0,0,0,22,124,4575,9,09,015,900200
1706,69,0,13,0,0,54,1524,46,09,005,250100
5263,2,30,212,0,60,13,4769,177,09,005,362102
2576,43,0,77,0,38,37,2286,95,09,005,253600
2824,187,4,76,0,114,92,2337,14,09,005,266100
3671,2,0,113,0,29,24,3467,36,09,005,290100
1518,17,0,13,0,4,0,1467,17,09,005,293100
2536,315,13,16,0,61,94,1766,271,09,005,310200
4578,106,0,139,0,0,85,4179,69,09,005,310602
5250,818,0,107,0,128,182,3745,270,09,001,081200
4732,126,0,324,0,52,142,3718,370,09,001,090500
4824,198,26,138,32,21,53,4127,229,09,001,110202
3664,43,0,349,0,198,69,2778,227,09,001,200100
4237,66,0,362,0,15,126,3500,168,09,001,205100
6900,2,0,173,0,0,50,6462,213,09,001,230100
3988,751,0,163,11,308,72,1762,921,09,001,044200
4094,13,0,319,0,12,64,3613,73,09,001,045101
3880,58,0,267,0,10,115,3288,142,09,001,010300
6148,544,0,329,0,148,315,3489,1323,09,001,010500
3643,275,0,263,0,164,90,2396,455,09,001,010700
7487,466,0,2513,0,807,437,2903,361,09,001,021600
3136,322,0,310,0,109,107,2059,229,09,001,043600
4208,1590,0,0,0,321,59,442,1796,09,001,044500
2172,25,0,65,0,31,46,1957,48,09,001,060800
5276,361,0,172,0,334,245,3749,415,09,001,070100
2850,1144,0,71,0,562,186,202,685,09,001,070900
5829,2191,0,664,0,834,316,451,1373,09,001,071200
7687,1938,17,282,0,68,261,4142,979,09,001,072600
2600,661,0,229,0,191,94,484,941,09,001,073200
4685,2317,28,254,0,1128,172,207,579,09,001,074300
5232,142,0,251,0,22,207,4209,401,09,001,081300
2543,15,0,217,0,0,76,2200,35,09,001,045300
2982,801,20,64,0,129,52,1050,866,09,001,044100
4818,75,0,207,0,0,111,4281,144,09,001,050500
5878,29,0,428,0,74,67,5095,185,09,001,100100
4150,111,36,210,0,83,113,3232,365,09,001,020700
3968,129,0,268,0,29,100,3285,157,09,001,061000
3134,65,0,127,0,0,11,2824,107,09,001,035200
3779,1397,46,76,0,537,54,906,763,09,001,070200
3246,0,0,18,25,1,32,2973,197,09,011,660101
2142,498,0,43,0,589,156,418,438,09,011,690400
5145,285,17,167,0,1,160,4365,150,09,011,695201
5640,1338,41,69,0,59,930,2627,576,09,011,696400
3725,721,32,402,0,49,382,1717,422,09,011,696800
6720,90,0,671,0,224,170,5393,172,09,013,535200
5912,32,0,364,0,0,129,4962,425,09,013,840100
9421,82,0,241,0,36,231,8747,84,09,013,533101
5421,7,0,52,0,152,0,4910,300,09,013,860100
3223,79,0,0,0,0,41,3007,96,09,013,528100
3463,152,0,599,0,36,75,2472,129,09,009,150200
4064,60,0,14,0,37,121,3761,71,09,009,151000
4151,840,0,128,0,377,129,2204,473,09,009,154500
2521,122,0,144,0,0,91,2028,136,09,009,165200
4674,137,0,334,0,21,119,3837,226,09,009,167202
2514,879,0,0,0,419,94,398,724,09,009,350400
6138,1386,7,0,0,607,169,1625,2344,09,009,350800
6901,806,0,133,0,188,65,4103,1606,09,009,351602
3136,683,0,13,0,116,199,977,1148,09,009,351700
3603,928,0,10,0,470,115,1023,1057,09,009,352400
6126,2722,0,147,0,530,305,1962,460,09,009,165600
4841,1878,0,56,0,468,333,1788,318,09,009,165700
4136,191,0,295,0,37,59,3475,79,09,009,167201
2458,127,8,0,0,121,71,1676,455,09,009,170700
4486,117,0,347,62,166,84,3030,680,09,009,175400
2706,0,0,67,0,68,0,2467,104,09,009,175700
5719,6,0,362,0,0,209,4975,167,09,009,343200
4677,95,0,402,0,267,95,3391,427,09,009,180500
4173,42,0,9,0,1,63,3958,100,09,015,902500
6811,39,0,62,17,0,205,6330,158,09,015,903100
3762,101,51,0,6,0,40,3524,40,09,015,908100
4234,35,0,53,0,109,84,3846,107,09,015,830100
1721,3,5,0,0,17,28,1634,34,09,015,902200
6767,370,0,56,0,694,401,4319,927,09,015,800500
5074,60,0,89,0,0,70,4839,16,09,015,906100
7008,837,246,195,0,784,331,3530,1085,09,015,800300
2322,352,0,381,0,130,62,1204,193,09,003,502100
6099,1427,23,232,0,2143,257,1120,897,09,003,502300
2806,829,73,44,0,722,83,240,815,09,003,503000
3566,452,27,96,0,250,152,2277,312,09,003,510900
3304,662,49,93,0,338,299,1383,480,09,003,514800
2905,210,0,12,0,9,291,2323,60,09,003,514900
3205,311,0,212,0,57,18,2288,319,09,003,515000
3959,640,0,137,8,55,32,2729,358,09,003,514300
4205,1344,35,204,0,28,267,2027,300,09,003,514700
2587,375,5,110,0,60,144,1767,126,09,003,515101
7406,15,0,287,0,248,56,6522,278,09,003,400100
6294,127,13,0,0,224,205,5094,631,09,003,405300
4647,933,0,95,0,515,321,1607,1176,09,003,415600
4802,45,0,0,0,350,142,2525,1740,09,003,416000
2930,258,0,2,0,318,142,481,1729,09,003,416200
3708,491,0,77,0,614,249,1184,1093,09,003,416300
5112,146,14,276,0,15,91,4468,102,09,003,430601
3852,17,0,577,0,32,139,3035,52,09,003,462102
2833,194,92,110,0,13,83,2241,100,09,003,466201
5256,119,36,137,0,47,330,4442,145,09,003,470100
4500,2792,0,100,0,1,56,1512,39,09,003,471300
5204,323,1,527,0,62,100,4099,92,09,003,484100
1791,1239,0,0,0,261,82,18,191,09,003,501300
2964,740,0,420,0,549,160,819,276,09,003,510500
5198,604,22,110,0,75,361,3680,346,09,013,530301
6112,212,10,1148,0,47,178,4283,234,09,013,530302
4991,19,0,168,0,69,81,4469,185,09,013,538201
4750,158,3,492,0,4,129,3827,137,09,013,881300
4212,87,5,332,0,21,231,3378,158,09,013,881100
5653,19,0,10,0,267,46,5240,71,09,013,850100
9321,144,0,127,0,0,266,8388,396,09,013,535100
4157,146,13,241,0,13,142,3448,154,09,001,010101
1599,2,0,38,0,115,11,1255,178,09,001,011200
5291,327,0,701,0,116,131,3478,538,09,001,020600
6067,749,18,573,0,94,106,3709,818,09,001,021100
7077,1103,0,1203,16,679,82,3331,663,09,001,021700
5958,994,13,280,0,1134,232,2479,826,09,001,022200
2241,7,0,94,0,12,52,1940,136,09,001,022400
5838,46,0,365,9,0,197,5017,204,09,001,030500
4977,506,50,467,44,52,99,3380,379,09,001,042700
2992,202,0,94,8,114,46,2052,476,09,001,043000
4653,295,0,336,0,54,129,3359,480,09,001,043100
2455,427,0,131,0,194,35,952,716,09,001,043700
6190,597,34,432,0,434,193,3233,1267,09,001,043900
2366,58,0,168,0,13,63,1928,136,09,001,050400
5369,1046,0,129,0,687,250,2647,610,09,009,352702
5809,994,0,133,0,520,462,2674,1026,09,009,352800
5720,56,0,257,0,306,158,4914,29,09,009,184700
3796,482,0,12,0,90,171,2505,536,09,009,351800
4868,353,0,107,0,481,312,3049,566,09,009,352000
2849,825,18,0,26,251,155,518,1056,09,009,352200
3174,386,0,28,0,182,103,1880,595,09,009,351601
4316,1330,0,36,0,191,145,1836,778,09,009,352100
6786,2499,0,232,0,450,225,2888,492,09,009,141300
7327,1666,23,107,0,2122,417,1571,1421,09,009,142700
6926,12,57,334,0,10,212,5916,385,09,009,151100
6477,357,0,318,0,88,419,5009,286,09,009,154700
3818,43,0,180,0,0,35,3477,83,09,009,157200
4238,108,0,337,0,21,31,3655,86,09,009,157400
3202,31,93,485,0,7,110,2346,130,09,009,160100
5666,233,0,875,0,0,75,4285,198,09,009,160200
1468,285,0,41,0,178,39,397,528,09,009,170100
1774,270,0,2,0,80,96,528,798,09,009,170300
7296,581,6,185,0,203,169,5838,314,09,009,166002
5051,91,0,127,0,23,0,4443,367,09,009,175900
2697,195,0,169,0,169,5,2008,151,09,009,180400
5114,101,0,360,0,49,15,4480,109,09,009,184100
3806,459,0,0,0,127,55,2103,1062,09,009,171300
1534,113,0,0,0,218,50,583,570,09,009,171400
4399,0,0,156,0,27,45,3943,228,09,009,184300
7149,54,0,271,0,49,173,6469,133,09,009,186100
5917,1291,0,0,0,1335,203,1406,1682,09,009,142500
3947,150,0,200,0,202,27,3175,193,09,009,150400
7179,213,0,568,0,35,100,5756,507,09,009,150600
6933,2354,38,272,0,437,310,1781,1741,09,009,154200
7059,325,0,0,0,36,23,6402,273,09,009,186200
3742,27,0,86,0,0,6,3401,222,09,001,030100
3971,16,0,292,0,0,67,3394,202,09,001,035300
2394,253,8,62,0,35,14,1695,327,09,001,043500
3402,59,0,401,0,0,84,2737,121,09,001,045400
4413,204,8,121,0,22,201,3707,150,09,001,060100
4486,45,0,226,0,85,153,3647,330,09,001,060200
4416,27,0,42,0,11,103,4184,49,09,001,060400
2782,36,0,80,0,0,39,2581,46,09,001,060500
2402,48,9,54,0,0,108,2057,126,09,001,060600
5106,49,0,431,0,111,133,3998,384,09,001,110201
4930,36,6,72,0,66,154,4436,160,09,001,110400
4861,168,0,505,0,218,48,3822,100,09,001,200200
3138,921,0,26,0,248,92,1583,268,09,003,510800
4119,543,28,43,0,332,151,2561,461,09,003,514400
6394,90,11,53,0,0,19,6022,199,09,003,524100
2041,5,80,14,0,4,66,1857,15,09,003,330100
5405,151,0,237,0,256,57,3704,1000,09,003,405500
2160,125,35,0,0,124,17,1810,49,09,003,405700
2533,566,0,27,0,382,1,972,585,09,003,415800
3397,278,0,89,0,74,83,2450,423,09,003,416400
3013,310,0,43,0,377,65,770,1448,09,003,416600
2868,180,0,312,0,78,178,1461,659,09,003,416800
1833,418,0,65,11,58,19,1223,39,09,003,417300
4643,277,17,261,0,220,121,3037,710,09,003,417500
7938,191,337,487,0,34,446,6105,338,09,011,701100
3566,32,18,31,0,19,59,3326,81,09,011,703000
2559,6,7,23,14,0,53,2398,58,09,011,708100
2929,53,11,0,12,0,258,2550,45,09,011,711100
